# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: mild-2
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# $comments
# 

S,Trial,Date,Block,Condition,masker,Soundfile,Times
NDARKIL589MB,38,2024-03-25,38,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/1_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,26.036681860737897,49.32541604787469,62.23886772911978,68.52716410647471,73.39960616853199,78.8108835873905,89.88601702893283,96.57281459730022
NDARKIL589MB,39,2024-03-25,39,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,32.188495410838385,36.12008023233352,40.288989762950614,86.56729975761837,90.07925365567664,96.76419219514933
NDARKIL589MB,40,2024-03-25,40,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,21.96775965153437,64.53456178307533,68.52235323067026,77.14936464452857,95.04610728938049
NDARKIL589MB,41,2024-03-25,41,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/2_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,36.06014291479356,47.1804109430304,57.11973626090884,69.89614822003288,83.006125806622,95.69600382850922
NDARKIL589MB,42,2024-03-25,42,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/2_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,48.22621905725035,59.47867825765996,70.18531406383693,80.72034406087351,90.23683170429764,95.39301435796907
NDARKIL589MB,43,2024-03-25,43,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/2_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,35.972213768040284,51.438903877319966,61.126571756199375,73.3073954833349,81.86891483421165,90.1331530402679
NDARKIL589MB,44,2024-03-25,44,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/2_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,23.588470359468683,34.50553277105152,47.295048235942566,55.62174741013956,61.11643198918437,72.61478379482665,84.84990869822761,92.44034966540661
NDARKIL589MB,45,2024-03-25,45,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/2_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,21.55494747804322,27.55835366585908,51.06608675192922,60.583489189784245,69.09467979522704,77.51898479362391,86.25290772989004,93.89964858895664
NDARKIL589MB,46,2024-03-25,46,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/2_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,27.309890023712857,36.31621163828787,41.58394748335974,45.54892076094644,49.2633097338266,65.37443326570789,76.42005472709444,91.48791846735988,94.4387098208721
NDARKIL589MB,47,2024-03-25,47,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/2_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,32.31530216272476,39.67885771036454,47.38204409439178,60.49004354236678,86.24171197458612
NDARKIL589MB,48,2024-03-25,48,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/2_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,52.62966362368397,64.34023827184485,89.72557423168954
NDARKIL589MB,49,2024-03-25,49,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/2_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,39.34393217646134,43.195580224918714,65.51280897489862,76.27584639209849,81.43025815470831,86.44872413659789
NDARKIL589MB,50,2024-03-25,50,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/2_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,22.997421077657755,49.19994953136192,58.263706420312964,65.85345163056452,70.33062611017735,74.15421776820529,79.28049684755239
NDARKIL589MB,51,2024-03-25,51,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/3_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,31.855244415449953,35.41511668301978,40.56981092459906,52.52104003106979,78.12548490025128,82.49014854235543,89.3971126309213
NDARKIL589MB,52,2024-03-25,52,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/3_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,27.728888457632,35.923778893210425,39.65645862274425,44.472293589916376,59.88250906613726,65.3439342851052,69.74083549909692,77.1625589485619,86.5244011869707,92.18116968556575
NDARKIL589MB,53,2024-03-25,53,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/3_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,22.629222967316085,26.368677139548847,30.84474381577238,50.21577961933799,60.65711224067476,64.94374527462125,74.88528600809676,83.14619810308882,93.43634987718563
NDARKIL589MB,54,2024-03-25,54,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/3_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,20.57013730722336,27.137447753088807,34.01128644209086,43.00211863596621,49.79959464246952,54.10416800533454,61.694732521796446,68.26499047016732,74.16326564859757,79.72531403426461,93.59352586341085
NDARKIL589MB,55,2024-03-25,55,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/3_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,21.076112641987933,27.6464927515708,40.10882190540714,66.221374052047,87.5200139292588
NDARKIL589MB,56,2024-03-25,56,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/3_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,21.29935572212912,31.019091982440685,36.399210251792745,44.61385670716418,60.219544032874985,81.09358406168987,87.89060364102362,94.91409587893067
NDARKIL589MB,57,2024-03-25,57,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/3_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,29.776460937915267,48.57906068160969,61.95355140888415,83.42702606037548,86.77000794197465,91.07556546586322
NDARKIL589MB,58,2024-03-25,58,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/3_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,33.192753575030814,42.70903555648541,52.25296959289677,62.87788930230648,70.80433380566814,81.90667382543452,91.81978659468861
NDARKIL589MB,59,2024-03-25,59,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/3_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,35.61168326755942,44.596937543896274,49.1496361904831,61.915176295097716,66.59669042038894,82.17334095304915,86.1391371971499,94.86188164817877
NDARKIL589MB,60,2024-03-25,60,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/3_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,23.777592243722843,40.14763426309631,56.96900147525334,69.09285767679484,77.6134136341535,85.40665028929293
NDARKIL589MB,61,2024-03-25,61,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/4_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,49.0382609903716,52.549775341367244,57.33518438688062,69.42893397929193,90.4812346304911,94.41066526259702
NDARKIL589MB,62,2024-03-25,62,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/4_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,25.16119491453625,28.050352624893684,51.44411389865859,57.50539076522414,62.036990111647185,72.62926783269337,83.50471125238718
NDARKIL589MB,63,2024-03-25,63,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/4_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,24.087134260068417,38.64776512495832,54.17176146728472,68.22217038892926,82.8989092952418,89.1284252318837
NDARKIL589MB,64,2024-03-25,64,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/4_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,25.5627518495174,34.40923526465781,43.247314903552194,69.54099772207613,94.3857368095407
NDARKIL589MB,65,2024-03-25,65,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/4_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,22.729580821358965,30.348034176870282,46.37028143710798,55.13280580685329,63.7571473220428,68.45090433867756,84.82030046853423,94.28124775469836
NDARKIL589MB,66,2024-03-25,66,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/4_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,25.714968454666842,33.928647981707066,39.93323437163479,52.97570954286791,63.217774380612745,73.25505923177002,79.14567036137208,83.03966607014883,93.85864061330066
NDARKIL589MB,67,2024-03-25,67,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/4_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,31.077641602582133,57.0012364516025,67.87617893554264,78.58181796121235,87.64505577410829,90.98761211332445
NDARKIL589MB,68,2024-03-25,68,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/4_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,23.902158316615363,27.32892923421503,31.407207030862587,43.09205080246035,47.891669939561,54.064738484482355,66.97962731991156,82.50000613400768,94.50990957767173
NDARKIL589MB,69,2024-03-25,69,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/4_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,35.49127412094093,48.70008693629167,55.71373224524372,63.9009828635419,72.25365259356876,89.38989203719356
NDARKIL589MB,70,2024-03-25,70,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/4_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,22.78925342491003,30.367982372744727,42.94419111383517,60.302667532245465,69.25067177723314,76.89142413844664,85.62729574435801
NDARKIL589MB,71,2024-03-25,71,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,27.310097838057455,35.01251744648693,43.9637024852708,55.632870185157635,73.70231602631002,78.12062709692935,82.0858918174946,91.60195528603441
NDARKIL589MB,72,2024-03-25,72,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,23.801347971849466,32.323303692990066,35.77924645842301,77.97873223594004,83.09980368982238
NDARKIL589MB,73,2024-03-25,73,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,40.39025433186688,55.62767259313694,68.14550310686818,83.32660555880402,86.8074958599974,93.0690478613559
NDARKIL589MB,74,2024-03-25,74,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,22.96811690096149,26.890951508361056,35.033122049408455,42.62323522210426,52.36648966514568,69.52987843643787,73.49430457817321,85.90000572025032
NDARKIL589MB,75,2024-03-25,75,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,30.267049449374888,37.03008809930621,68.84152392859623,83.62413434534488,86.68488937477814,95.23405625794543
NDARKIL589MB,76,2024-03-25,76,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,24.003187287823263,38.137755903752506,53.39769204072634,66.00845919513692,74.90095131033576,82.15201528717789,95.29437453827505
NDARKIL589MB,77,2024-03-25,77,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/5_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,23.711988831214903,34.530449879344964,39.119087746100796,46.972839524554075,52.657286162568774,61.3629989278233,70.78968261713231,78.66399809303346,86.19933709565537
NDARKIL589MB,78,2024-03-25,78,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/5_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,21.96789038897001,27.35031302314672,34.43187693009718,51.14563276041697,59.01765723400941,68.0033139229041,85.11433764538184,93.58204644927535
NDARKIL589MB,79,2024-03-25,79,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,25.321589766274233,30.41225007569896,36.133010497652,68.98682439136053,74.82131801711755,79.01319713521843,95.89468971750271
NDARKIL589MB,80,2024-03-25,80,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,40.5161991183132,52.3181745297691,65.51619198939646,77.58144732274623,86.81455281497956,92.81877773461706
NDARKIL589MB,81,2024-03-25,81,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,24.20879051693533,29.668140306625357,46.90583392315188,73.90756205527516,85.91792827688133,95.2065602590435
NDARKIL589MB,82,2024-03-25,82,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/6_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,23.751165867662582,27.490839600096688,36.66931892746223,51.85386802717479,73.21405472102015,83.75202244669343,95.70662871554278
NDARKIL589MB,83,2024-03-25,83,7,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/6_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,29.364137285501744,40.660353843646426,49.83916225798329,68.02585434884824,82.6554889735736,91.19855096630785
NDARKIL589MB,84,2024-03-25,84,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,33.96453585548702,44.72666540257318,55.998901218869904,61.1247100498453,82.4515882028862,87.32313613280871
NDARKIL589MB,85,2024-03-25,85,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,23.358861960529627,30.231748994200693,41.93389427950487,60.060377693940225,82.49133826049729
NDARKIL589MB,86,2024-03-25,86,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,34.49036826276266,40.43824541915896,51.5678746574668,57.20423985388538,68.8167483452356,77.59631679105799,92.94723114922893
NDARKIL589MB,87,2024-03-25,87,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,26.899024253964658,35.79269448262746,68.2493357816696,73.40476285462579,95.83672193625118
NDARKIL589MB,88,2024-03-25,88,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,31.782640923103333,37.50357322528827,47.246472591859494,80.89292956446143,86.50132284906165
NDARKIL589MB,89,2024-03-25,89,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,38.470002784099144,60.334439518369265,69.96537420711776,78.29122494545113,90.18725717755433
NDARKIL589MB,90,2024-03-25,90,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,22.91204040788008,70.4929925370516,91.05532772396269,95.4227502285132
NDARKIL589MB,91,2024-03-25,91,6,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,21.756177682424862,27.652649505225003,33.8209775440908,43.31675741408202,69.92348584169119,77.89649910238757,82.5895236922916,92.0515184745332
NDARKIL589MB,92,2024-03-25,92,9,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,21.989120245810533,44.59063517869274,49.008556245281056,61.432660636022305,86.1452595313726,95.40001753522722
NDARKIL589MB,93,2024-03-25,93,3,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,23.18936995420363,35.594283695021375,55.30731706929103,62.33105464841292,73.37546655182395,79.49424854155669,91.559865521185
NDARKIL589MB,94,2024-03-25,94,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,25.62363657419083,35.76285332422573,42.3015907817922,49.18746534155505,53.488251411424194,88.83915551980152,91.67090478450504
NDARKIL589MB,95,2024-03-25,95,8,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,43.28849490841818,49.269730556046845,73.90968911967417,91.47966266774355
NDARKIL589MB,96,2024-03-25,96,10,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,48.82132048012059,52.37110501565569,56.628810198382396,65.74229231662613,72.88019267774179,89.53311877310105
NDARKIL589MB,97,2024-03-25,97,4,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,61.72304520734168,65.68767571497915,79.56519351159122,83.27664299639781
NDARKIL589MB,98,2024-03-25,98,1,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARKIL589MB/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/7_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,53.17920940457632,70.72730321642746,76.50646423273417,82.39953525381654,87.15803858518339,91.97182680694289
